srch_id,prop_id
50970,72339
50970,50816
50970,76705
50970,45695
50970,35862
50970,92918
50970,53069
50970,116490
50970,124926
50970,104603
50970,74121
50970,120394
50970,87244
50970,69568
50970,106161
50970,78540
50970,129359
51290,75285
51290,99922
51290,50000
51290,61556
51290,87513
51290,135389
51290,135351
51290,70273
51290,91759
51290,66939
51290,105326
51290,123333
51290,137625
51290,121317
51290,24021
51290,50623
51290,121975
51290,119197
51290,54818
51290,130532
51290,225
51290,98938
51290,117012
51290,136025
51290,91084
51290,70875
51290,124166
51290,98106
51290,66506
51290,111508
51290,419
51290,103353
51290,59081
51300,128917
51300,90711
51300,76138
51300,84003
51300,87836
51300,12048
51300,12286
51300,89182
51300,39371
51300,96374
51300,37452
51300,85375
51300,51779
51300,61809
51300,131225
51300,136060
51300,62252
51300,126739
51300,43161
51300,95417
51300,98162
51300,75442
51300,105446
51300,96439
51300,41947
51300,62434
51300,58678
51300,82955
51300,137281
51300,122930
51300,45438
51423,137822
51423,96817
51423,104396
51423,39428
51423,65807
51423,109186
51423,26951
51423,33974
51423,28719
51423,100335
51423,100943
51423,109566
51423,5867
51423,48160
51423,130058
51423,88595
51423,95272
51423,26747
51423,107891
51423,7424
51423,119420
51423,40275
51423,101290
51423,25392
51423,129868
51423,129297
51423,51191
51423,19906
51423,105004
51423,92789
51423,18842
51485,56776
51485,115166
51485,3628
51485,33591
51485,139453
51485,123391
51485,42678
51485,6642
51485,45731
51485,97121
51485,47864
51485,88389
51485,65639
51485,125079
51485,14840
51485,91667
51485,108197
51485,110225
51485,6913
51485,45832
51485,2094
51485,92724
51485,100549
51485,21167
51485,16466
51485,48913
51485,96772
51485,104310
51485,54703
51485,71039
51485,78330
51485,71152
51485,38346
51654,101729
51654,46079
51654,105092
51654,18805
51654,64810
51654,66505
51654,89626
51654,95419
51654,11797
51654,35081
51654,76484
51654,67551
51654,3311
51654,111896
51654,32284
51654,103132
51654,94118
51654,67485
51654,80535
51654,37159
51654,9057
51654,91578
51654,8246
51654,67001
51654,16480
51654,35414
51654,129034
51654,75669
51654,26060
51654,16156
51654,105414
51749,48629
51749,106876
51749,55496
51749,34421
51749,118834
51749,37695
51749,119092
51749,12946
51749,125990
51749,94679
51749,104755
51749,127779
51749,71717
51749,16668
51749,30127
51749,115632
51749,114026
51749,94094
51749,174
51749,132087
51749,100221
51749,5864
51749,113325
51749,110705
51749,7313
51749,102536
51749,100634
51749,834
51749,14487
51846,1535
51846,137514
51846,103353
51846,53547
51846,98106
51846,69489
51846,65100
51846,124166
51846,62168
51846,98457
51846,79068
51846,111508
51846,131344
51846,39748
51846,92403
51846,56064
51846,18085
51846,99430
51846,136025
51846,81465
51846,24021
51846,53393
51846,126732
51846,119127
51846,85065
51846,68002
51846,91687
51846,101503
51846,4256
51846,31359
51846,125053
51846,67376
52147,80723
52147,108466
52147,109141
52147,49853
52147,41987
52147,10146
52147,109878
52147,84660
52147,1899
52147,91717
52147,55887
52147,10862
52147,136050
52147,95475
52147,134382
52147,41687
52147,46598
52147,16384
52147,136619
52147,28752
52368,62110
52368,121464
52368,89102
52368,14249
52368,30945
52368,4488
52368,23012
52368,23727
52368,34228
52368,73314
52368,139688
52368,101397
52368,10583
52368,105924
52368,53013
52368,86009
52368,23439
52368,53562
52368,68770
52368,136447
52368,138561
52396,69184
52396,32798
52396,96206
52396,66750
52396,101215
52396,59721
52396,82507
52396,106335
52396,77074
52396,136813
52396,93974
52396,38286
52396,80709
52396,105779
52396,31825
52396,133689
52396,63105
52396,131493
52396,5322
52396,57170
52396,91941
52396,63229
52396,101335
52396,49084
52396,46501
52396,34151
52396,63327
52396,96780
52396,127671
52396,44969
52396,24041
52396,129914
52396,119527
52412,42717
52412,132566
52412,6208
52412,118677
52412,79762
52412,40353
52412,111519
52412,74043
52412,111407
52412,101577
52412,21666
52412,100073
52412,106969
52412,112560
52412,51769
52412,76211
52412,67793
52412,102403
52412,127870
52412,39917
52412,64675
52412,93770
52412,117540
52412,123319
52412,89067
52412,114448
52412,55920
52412,1807
52412,30283
52412,30599
52412,49137
52412,10781
52412,54991
52517,45489
52517,24462
52517,46815
52517,74733
52517,16458
52517,134396
52517,12706
52517,17560
52517,106972
52517,130569
52517,72078
52517,35839
52517,76359
52517,119377
52517,7996
52517,134911
52517,58664
52517,138280
52517,109573
52517,114486
52517,29996
52517,100372
52517,75012
52517,54887
52517,67800
52517,131475
52517,54497
52517,93925
52517,13657
52568,103191
52568,59513
52568,6852
52568,109950
52568,126116
52568,1437
52568,125378
52568,40491
52568,30345
52568,46275
52568,92680
52568,12887
52568,20391
52568,105715
52568,127404
52568,13707
52568,137473
52568,33547
52568,82546
52568,138436
52568,56498
52568,138445
52568,37867
52568,44976
52568,24837
52568,18206
52568,86350
52568,27246
52568,118918
52568,120828
52568,75317
52700,138181
52700,92262
52700,70770
52700,62866
52700,45947
52700,20510
52700,120765
52700,9675
52700,547
52700,60505
52700,83605
52700,68383
52700,56796
52700,28954
52700,9627
52700,103831
52700,7565
52700,95100
52700,26306
52700,69580
52700,23332
52700,42410
52700,42117
52700,129176
52700,127159
52700,38757
52700,131960
52700,139342
52700,122975
52700,132406
52700,62350
52801,3566
52801,72684
52801,117976
52801,39975
52801,82957
52801,49368
52801,34635
52801,93944
52801,32565
52801,140130
52801,126571
52801,43241
52801,86289
52801,130018
52801,70568
52801,7258
52801,83026
52801,115770
52801,109431
52801,7360
52801,103937
52801,67974
52801,32243
52801,8951
52801,17213
52801,33912
52801,53695
52801,44306
52801,29286
52801,14389
52801,1277
52801,18380
52913,59461
52913,123227
52913,126073
52913,80635
52913,57903
52913,72511
52913,99349
52913,55285
52913,20774
52913,30618
52913,11602
52913,10107
52913,69738
52913,94194
52913,138233
52913,41944
52913,66507
52913,3820
52913,12299
52913,21824
52913,83051
52913,101162
52913,66606
52913,38171
52913,139855
52913,32969
52913,24133
52913,29402
52913,104455
52913,68813
52913,64488
52999,31820
52999,66464
52999,2037
52999,96753
52999,52669
52999,65987
52999,124751
52999,8903
52999,11976
52999,124813
52999,5420
52999,9138
52999,2237
52999,106484
52999,106225
52999,128103
52999,39543
52999,58845
52999,19780
52999,106722
52999,125096
52999,41225
52999,40395
52999,1958
52999,92368
52999,6559
52999,120586
52999,25827
52999,76226
52999,82767
52999,25069
52999,124845
52999,86107
53193,99339
53193,46655
53193,56658
53193,56120
53193,42853
53193,38382
53193,38631
53193,93872
53193,58288
53193,111768
53193,67545
53193,78871
53193,38658
53193,119805
53193,95379
53193,65782
53193,130414
53193,111719
53193,5156
53193,42430
53193,100585
53193,47054
53193,87633
53193,51712
53193,106387
53193,115718
53193,32031
53193,83831
53193,60463
53193,734
53193,116889
53193,51559
53193,100437
53221,128564
53221,35251
53221,44442
53221,48625
53221,8001
53221,61820
53221,106019
53221,51199
53221,90880
53221,39573
53221,136248
53221,37849
53221,33332
53221,16060
53221,120593
53221,2640
53221,26451
53221,61874
53221,49498
53221,60548
53221,44779
53221,106192
53221,64449
53221,97878
53221,67625
53221,18004
53221,130926
53221,23097
53221,51030
53221,33934
53221,124575
53221,66341
53250,125096
53250,86107
53250,9138
53250,1958
53250,69392
53250,5420
53250,46678
53250,76226
53250,131346
53250,104757
53250,115599
53250,7256
53250,69730
53250,31820
53250,89603
53250,66464
53250,46045
53250,44493
53250,208
53250,115731
53250,127898
53250,25827
53250,78032
53250,96753
53250,88055
53250,106484
53250,124845
53250,70282
53250,65987
53290,134077
53290,131350
53290,114209
53290,101406
53290,97432
53290,13760
53290,54116
53290,39526
53290,128339
53290,89097
53290,17023
53290,134845
53290,30435
53290,82897
53290,36650
53290,80832
53290,129643
53290,100664
53290,103908
53290,130468
53290,139165
53290,86021
53290,8134
53290,18410
53290,109612
53290,118824
53290,62587
53290,106647
53290,90254
53290,72508
53290,67619
53290,7432
53327,134698
53327,90319
53327,77276
53327,100301
53327,24806
53327,83360
53327,51640
53327,45174
53327,120148
53327,130587
53327,86400
53327,128364
53327,80439
53327,44719
53327,3044
53327,111627
53327,2646
53327,90750
53327,42896
53327,5614
53327,30951
53327,1311
53327,12449
53327,54064
53327,81498
53327,24645
53327,6210
53327,80329
53327,79670
53327,112125
53327,84139
53363,6585
53363,95736
53363,135053
53363,117736
53363,72975
53363,129034
53363,100993
53363,90299
53363,69543
53363,18870
53363,53634
53363,39365
53363,69843
53363,31374
53363,46146
53363,34485
53363,72324
53363,111880
53363,674
53363,64736
53363,130803
53363,2406
53363,43120
53363,137493
53363,16071
53363,83932
53363,57132
53363,5335
53363,122924
53363,63084
53363,79387
53363,67777
53462,54401
53462,5012
53462,96658
53462,108626
53462,17961
53462,110633
53462,103060
53462,72006
53462,67965
53462,16644
53462,5481
53462,88559
53462,49991
53462,69874
53462,17427
53462,71490
53462,89217
53462,4030
53462,83487
53462,6369
53462,134309
53462,34733
53462,34645
53462,47544
53462,16412
53462,20826
53462,47381
53462,93265
53462,18542
53462,84232
53462,28067
53462,124901
53538,120964
53538,8474
53538,96449
53538,109346
53538,1448
53538,88902
53538,106169
53538,124602
53538,4301
53538,112272
53538,90052
53538,86717
53538,54247
53538,11359
53538,84296
53538,51492
53538,11203
53538,22177
53538,73877
53538,46517
53538,55134
53538,88112
53538,128943
53538,7178
53538,68579
53538,116747
53538,59973
53538,135429
53538,136210
53538,29351
53538,109983
53538,109150
53538,80619
53556,43435
53556,15878
53556,131382
53556,100598
53556,109644
53556,27723
53556,78988
53556,15620
53556,76943
53556,72322
53556,110648
53556,93798
53556,8852
53556,8276
53556,84768
53556,22192
53556,806
53556,75567
53556,93758
53556,48806
53556,84938
53556,28456
53556,119739
53556,67944
53556,29799
53556,135290
53556,59172
53556,137009
53556,58228
53556,120568
53556,22176
53556,44655
53556,126381
53654,104348
53654,73943
53654,94462
53654,52583
53654,46194
53654,79428
53654,73477
53654,15900
53654,86220
53654,121314
53654,62768
53654,67912
53654,46195
53654,44168
53654,91117
53654,132594
53654,14883
53654,133701
53654,58284
53654,43212
53654,41723
53654,3326
53654,95624
53654,105453
53654,70215
53654,127061
53654,133501
53654,69329
53654,2939
53654,103657
53654,72372
53654,135806
53714,112897
53714,23676
53714,52525
53714,29231
53714,87127
53714,86902
53714,13224
53714,83662
53714,129954
53714,11959
53714,90261
53714,100399
53714,103758
53714,138210
53714,39906
53714,41586
53714,37053
53714,28980
53714,73012
53714,55213
53714,92968
53714,53496
53714,82625
53714,20556
53714,14793
53714,486
53714,34530
53714,127964
53714,62255
53714,4406
53714,61289
53714,92011
53714,98061
53730,109066
53730,85758
53730,35012
53730,75382
53730,14616
53730,85877
53730,137997
53730,18110
53730,21018
53730,125360
53730,65879
53730,140429
53730,11373
53730,127791
53730,24545
53730,9972
53730,102892
53730,116446
53730,100654
53730,125669
53730,137318
53730,23203
53730,36249
53730,138094
53730,51509
53730,118711
53730,22674
53730,130381
53730,77089
53730,117294
53730,11032
53730,43163
53866,131697
53866,120694
53866,113775
53866,86726
53866,69885
53866,124730
53866,123216
53866,21386
53866,78752
53866,128612
53866,32741
53866,15566
53866,105179
53866,56950
53866,90995
53866,124016
53866,21742
53866,4962
53866,51782
53866,22596
53866,109482
53866,72905
53866,133848
53866,26087
53866,93981
53866,81752
53866,138482
53866,77754
53866,99027
53866,71469
53946,100523
53946,114807
53946,48678
53946,113892
53946,12822
53946,31419
53946,75748
53946,86205
53946,135446
53946,21318
53946,6742
53946,17413
53946,9016
53946,62219
53946,85121
53946,96733
53946,58679
53946,17768
53946,94807
53946,65737
53946,66912
53946,60774
53946,54947
53946,7739
53946,73356
53946,102445
53946,128708
53946,22001
53946,69487
53946,39789
53946,139256
53946,95788
54001,103129
54001,62652
54001,23512
54001,33616
54001,128672
54001,11258
54035,119654
54035,41750
54035,132347
54035,53396
54035,118950
54035,25621
54035,2783
54035,125248
54035,47509
54035,4839
54035,42174
54035,114696
54035,97752
54035,89034
54035,21550
54035,45072
54035,32274
54035,91456
54035,7831
54052,94391
54052,30935
54052,30935
54052,54959
54052,54959
54052,26474
54052,26474
54052,124420
54052,124420
54052,15692
54052,15692
54052,30245
54052,72325
54052,13915
54052,13915
54052,60064
54052,60064
54052,82715
54052,82715
54052,11589
54052,11589
54052,99110
54052,99110
54052,82749
54052,82749
54052,129277
54052,129277
54052,94391
54052,72325
54052,30245
54176,7788
54176,50139
54176,85200
54176,88521
54176,77887
54176,81807
54176,23401
54176,31703
54176,1113
54176,7146
54176,75172
54176,84267
54176,132772
54176,53804
54176,84568
54176,95087
54176,19466
54176,3097
54176,135264
54176,30688
54176,56933
54176,58753
54176,39460
54176,66933
54176,127072
54176,76074
54176,63296
54176,99093
54176,68721
54176,121326
54176,101483
54342,23500
54342,135537
54342,78497
54342,47786
54342,98563
54342,13044
54342,90941
54342,126382
54342,113069
54342,578
54342,138450
54342,32700
54342,110998
54342,60562
54342,88518
54342,65804
54342,3572
54342,99992
54342,16649
54342,7106
54342,6623
54342,90610
54342,106819
54342,78624
54342,102054
54342,108564
54342,42609
54477,78818
54477,22402
54477,40661
54477,41549
54477,50713
54477,76162
54477,126633
54477,80935
54477,132229
54477,90664
54477,15534
54477,51914
54477,12402
54477,7699
54477,71564
54477,84208
54477,55373
54477,20861
54477,34171
54477,64898
54615,17579
54615,120079
54615,24226
54615,37140
54615,95662
54615,104818
54615,54505
54615,97811
54615,27935
54615,11112
54615,133579
54615,120093
54615,71158
54615,27199
54615,103890
54615,56003
54615,97540
54615,70573
54615,43421
54615,121984
54615,34653
54615,39042
54615,92240
54615,61645
54615,89112
54615,25968
54615,124092
54615,48356
54822,118469
54822,55224
54822,16651
54822,110243
54822,47392
54822,8536
54822,119817
54822,98259
54822,133815
54822,23421
54822,75969
54822,37117
54822,48645
54822,47793
54822,83743
54822,2040
54822,85975
54822,48730
54822,46981
54822,77891
54822,26418
54822,135176
54822,40901
54822,7516
54822,83313
54822,144
54822,32472
54822,136494
54961,140805
54961,112782
54961,99576
54961,58089
54961,71521
54961,42726
54961,102497
54961,75942
54961,32848
54961,61033
54961,3929
54961,95447
54961,140384
54961,60671
54961,114911
54961,127833
54961,126635
54961,14186
54961,29917
54961,121561
54961,39298
54961,98249
54961,125427
54961,81412
54961,97973
54961,14968
55100,6939
55100,9525
55100,53473
55100,80263
55100,139108
55100,94545
55100,69012
55100,89728
55100,17831
55100,104997
55100,26069
55100,39055
55100,59123
55100,8592
55100,6275
55100,47887
55100,60370
55100,110785
55100,62335
55100,36069
55100,87779
55100,8178
55100,88239
55100,85738
55100,33124
55100,121074
55100,54813
55100,7607
55100,117051
55100,122918
55100,94793
55382,122772
55382,81292
55382,109630
55382,1709
55382,7632
55382,133977
55382,77241
55382,23072
55382,67637
55382,114182
55382,31165
55382,23304
55382,88406
55382,119273
55382,84746
55382,31026
55382,44957
55382,65242
55382,92824
55555,68420
55555,77795
55555,104517
55555,131892
55555,60846
55555,46274
55555,77089
55555,134154
55555,70177
55555,60468
55555,116942
55555,49656
55555,38419
55555,35223
55555,124342
55555,14082
55555,59657
55555,122112
55555,114932
55555,24545
55555,26248
55555,78500
55555,137997
55555,90845
55555,102130
55555,59781
55555,40279
55555,37818
55555,90809
55555,21018
55555,117294
55555,94455
55646,79503
55646,82425
55646,28626
55646,10446
55646,36752
55646,79315
55646,5249
55646,44536
55646,139242
55646,41557
55646,31708
55646,103113
55646,31911
55646,80957
55646,90860
55646,127571
55646,6064
55646,23024
55646,84145
55646,128126
55646,134515
55646,36964
55735,117129
55735,32114
55735,105885
55735,81186
55735,22431
55735,79449
55735,126465
55735,15634
55735,110302
55735,112806
55735,94188
55735,122668
55735,122749
55735,54705
55735,52819
55735,11868
55735,125423
55735,91645
55735,121362
55735,65704
55735,115168
55735,6656
55735,43815
55735,87839
55735,123641
55735,27955
55735,76770
55735,118800
55735,109793
55735,121785
55735,62131
55735,87660
55735,130029
55743,27242
55743,108187
55743,17402
55743,76415
55743,8278
55743,110060
55743,75340
55743,20862
55743,38921
55743,59271
55743,27453
55743,61361
55743,50927
55743,69142
55743,115598
55743,115630
55743,108016
55743,104055
55743,4511
55743,83679
55743,38944
55743,2412
55743,4897
55743,46111
55743,31121
55743,50134
55743,107496
55743,74616
55743,100282
55743,83603
55778,40127
55778,94064
55778,335
55778,117534
55778,39534
55778,128212
55778,89480
55778,15749
55778,44123
55778,9176
55778,41704
55778,114980
55778,98648
55778,6138
55778,82127
56065,117743
56065,101419
56065,16888
56065,111337
56065,6270
56065,14463
56065,60954
56065,94067
56065,49004
56307,25925
56307,4598
56307,79749
56307,98884
56307,93357
56307,28878
56307,99489
56307,76754
56307,131607
56307,18026
56307,31123
56307,128018
56307,8729
56307,119238
56307,2323
56307,32919
56307,39933
56307,79014
56307,126567
56307,80377
56307,26203
56307,39592
56307,114196
56307,93051
56307,102347
56307,114399
56307,130028
56307,1110
56307,5441
56307,131106
56307,57594
56460,46194
56460,35690
56460,119707
56460,67912
56460,109870
56460,62765
56460,73002
56460,111646
56460,122016
56460,53104
56460,19207
56460,88467
56460,135806
56460,58284
56460,49242
56460,75915
56460,124040
56460,60932
56460,19536
56460,40498
56460,35489
56460,75523
56460,85273
56460,53584
56460,104348
56460,95624
56460,53572
56460,102035
56460,121314
56460,15900
56460,51570
56460,9489
56460,99674
56684,123929
56684,135707
56684,68896
56684,10151
56684,66381
56684,129260
56684,10233
56684,113155
56684,124708
56684,112796
56684,68343
56684,62813
56684,128473
56684,120031
56684,126794
56684,30580
56684,134268
56684,5647
56684,95170
56684,90990
56684,10368
56684,58480
56684,106150
56684,72782
56684,83162
56684,131119
56684,106457
56684,16127
56684,138351
56684,88464
56882,51570
56882,66323
56882,86615
56882,90980
56882,43688
56882,63458
56882,18059
56882,19907
56882,139591
56882,7712
56882,12769
56882,75915
56882,102035
56882,11908
56882,133873
56882,93137
56957,61463
56957,139250
56957,112711
56957,9215
56957,103635
56957,16830
56957,23095
56957,137450
56957,22285
56957,44273
56957,30057
56957,57312
56957,28427
56957,61069
56957,104133
56957,26269
56957,63545
56957,74882
56957,133527
56957,34683
56957,71216
56957,67308
56957,70683
56957,121238
56957,63045
56957,36771
56957,99475
56957,34196
56957,46569
56957,111855
56957,33004
56957,88226
56957,116217
56957,42265
57044,108152
57044,101135
57044,42127
57044,111905
57044,80863
57044,130341
57044,107698
57044,127979
57044,134459
57044,51617
57044,10681
57044,52283
57044,27221
57044,30880
57044,36329
57044,138555
57044,21231
57044,125641
57044,15439
57044,2312
57044,52204
57044,65535
57044,74272
57044,121462
57044,74022
57044,48556
57044,119669
57044,121896
57044,73138
57044,140396
57044,94446
57296,60257
57296,64675
57296,112370
57296,70052
57296,79872
57296,39917
57296,75569
57296,22271
57296,110380
57296,105781
57296,90469
57296,60619
57296,42961
57296,44356
57296,80969
57296,39824
57296,895
57296,50982
57296,19912
57296,12252
57296,119682
57296,21440
57296,126522
57296,98361
57296,102514
57296,26985
57366,128711
57366,45066
57366,137932
57366,98352
57366,7350
57366,128036
57366,92410
57366,89326
57366,74211
57366,6850
57366,35202
57366,118781
57366,32655
57366,39493
57366,75373
57366,99362
57366,56595
57366,23418
57366,57854
57366,30250
57366,92809
57366,48515
57366,39862
57366,58276
57366,73830
57366,87074
57366,95966
57366,115888
57366,118129
57366,7812
57366,102297
57366,2746
57366,139010
57366,61877
57404,131978
57404,121714
57404,1120
57404,50646
57404,21458
57404,138201
57404,121736
57609,60468
57609,124342
57609,114932
57609,40279
57609,21018
57609,60846
57609,59657
57609,90845
57609,94455
57609,131892
57609,59781
57609,122112
57609,49656
57609,14082
57609,117294
57609,24545
57609,90809
57609,125083
57609,77914
57609,38904
57609,35223
57609,70177
57609,77795
57609,104517
57609,37818
57609,68420
57609,78500
57609,137997
57609,77089
57609,134154
57609,116942
57609,46274
57609,38419
57768,59781
57768,131892
57768,24545
57768,37818
57768,68420
57768,40279
57768,49656
57768,77089
57768,137997
57768,35223
57768,78500
57768,134154
57768,38419
57768,21018
57768,104517
57768,59657
57768,57952
57768,134323
57768,26248
57768,122112
57768,46274
57768,14082
57768,117294
57768,90845
57768,94455
57768,114932
57768,124342
57816,59090
57816,25265
57816,9347
57816,79526
57816,136214
57816,113300
57816,72868
57816,39276
57816,18660
57816,103716
57816,87695
57816,7324
57816,131529
57816,15342
57816,23639
57816,71282
57816,12860
57816,20110
57816,9095
57816,122182
57816,85506
57816,75598
57816,46970
57816,56642
57816,16708
57816,80049
57816,104696
57816,66158
57816,124547
57816,63987
57816,37804
57816,115879
57901,13659
57901,43044
57901,138360
57901,83625
57901,115796
57901,3197
57901,9510
57901,81854
57901,85987
57901,1704
57901,111322
57901,47877
57901,122201
57901,114283
57901,76996
57901,60833
57901,41976
57901,97859
57901,117420
57901,111539
57901,122268
57901,124032
57901,42414
57901,100023
57901,2454
57901,108091
57901,131773
57901,90946
57901,122720
57901,89200
57901,106793
57901,107857
57901,18602
57918,137979
57918,77168
57918,27324
57918,106319
57918,39114
57918,136282
57918,62993
57918,69006
57918,33
57918,44533
57918,29097
57918,133764
57918,47561
57918,97103
57918,119295
57918,10651
57918,65105
57918,76569
57918,88184
57918,139148
57918,27846
57918,78569
57918,37156
57918,107162
57918,122565
57918,109133
57918,111416
57918,43597
57918,61555
57918,128693
57918,118448
57918,24713
58048,126302
58048,132141
58048,49175
58048,30663
58048,82810
58048,14778
58048,45848
58048,16568
58048,58601
58048,104889
58048,68822
58048,47478
58048,34547
58048,40184
58048,115382
58048,17414
58048,31020
58048,23209
58048,103184
58048,34891
58048,352
58048,80944
58048,119013
58048,47317
58048,36663
58048,54067
58048,41287
58048,46995
58048,38831
58048,80299
58048,122145
58048,16104
58048,115592
58127,13727
58127,19360
58127,106779
58127,106779
58127,95380
58127,95380
58127,116349
58127,116349
58127,27592
58127,27592
58127,55486
58127,55486
58127,87634
58127,87634
58127,67565
58127,67565
58127,30709
58127,30709
58127,70602
58127,70602
58127,44245
58127,44245
58127,92082
58127,92082
58127,109271
58127,109271
58127,19360
58127,118408
58127,118408
58127,67050
58127,20890
58127,20890
58127,112504
58127,2471
58127,2471
58127,118879
58127,118879
58127,32475
58127,32475
58127,66710
58127,66710
58127,22809
58127,22809
58127,120842
58127,120842
58127,10089
58127,10089
58127,91133
58127,91133
58127,23669
58127,23669
58127,61810
58127,29035
58127,29035
58127,129979
58127,129979
58127,67050
58127,13727
58127,61810
58127,112504
58144,104188
58144,6971
58144,14943
58144,38937
58144,97789
58144,81963
58144,57847
58144,46223
58144,83328
58144,108752
58144,112359
58144,129727
58144,69276
58144,64704
58144,3893
58144,107428
58144,53979
58144,105764
58144,85922
58144,24406
58144,20197
58144,20298
58144,45803
58144,121333
58144,29738
58144,136961
58144,7793
58144,13323
58144,80045
58144,133631
58144,24644
58144,54680
58144,46256
58625,120356
58625,64414
58625,82338
58625,78182
58625,848
58625,45450
58625,40230
58625,2103
58625,50810
58625,90873
58625,18611
58625,35308
58625,114370
58625,83340
58625,91402
58625,22180
58625,39016
58625,45021
58625,15145
58625,23776
58625,7958
58625,5116
58625,137562
58625,72344
58625,79303
58625,49817
58625,3376
58674,44502
58674,127297
58674,26118
58674,110786
58674,86622
58674,105476
58674,140120
58674,4780
58674,86704
58674,106222
58674,28495
58674,88226
58674,11881
58674,125747
58674,17739
58674,34066
58674,14352
58674,42265
58674,97147
58674,118766
58674,37522
58674,63928
58674,86606
58674,75125
58674,80034
58674,61695
58674,116176
58674,11948
58674,13499
58674,124191
58674,25036
58674,24519
59041,126645
59041,5212
59041,50816
59041,127099
59041,118989
59041,117966
59041,92918
59041,45708
59041,129359
59041,86285
59041,140278
59041,5861
59041,80063
59041,30482
59041,81152
59041,92612
59041,91458
59041,65153
59041,53069
59041,106161
59041,96011
59041,11629
59041,86468
59041,122307
59041,45695
59152,234
59152,77254
59152,154
59152,60270
59152,12870
59152,12899
59152,108152
59152,85965
59152,125079
59152,43028
59152,80863
59152,19366
59152,10642
59152,21198
59152,106384
59152,27969
59152,13872
59152,36329
59152,56776
59152,5267
59152,1736
59152,53141
59152,14840
59152,104310
59152,48645
59152,77959
59152,90058
59152,132416
59152,21231
59152,86248
59152,125641
59152,13483
59152,64949
59477,127813
59477,131253
59477,23687
59477,129563
59477,108303
59477,115489
59477,97991
59477,36654
59477,48970
59477,61526
59477,49274
59477,122256
59477,36066
59477,9248
59477,138060
59477,76676
59477,124859
59477,15636
59477,130
59477,103094
59477,76543
59477,126512
59477,12236
59477,41342
59477,113891
59477,22427
59477,139909
59477,27474
59477,22302
59477,88301
59477,94721
59556,89603
59556,78032
59556,82767
59556,139718
59556,124845
59556,86107
59556,92368
59556,46045
59556,122935
59556,76226
59556,88055
59556,44493
59556,69392
59556,64115
59556,11976
59556,58568
59556,69730
59556,96753
59556,208
59556,131346
59556,25827
59556,99161
59556,7256
59556,8903
59556,1958
59556,2037
59556,109810
59556,6559
59556,31820
59556,124751
59556,52669
59556,127898
59556,41225
59820,98323
59820,23636
59820,126899
59820,62542
59820,77210
59820,9437
59820,104098
59820,132925
59820,73620
59820,69607
59820,63812
59820,82404
59820,139418
59820,130258
59820,101543
59820,32842
59820,121101
59820,27525
59820,140533
59820,137264
59820,95175
59820,50016
59820,102413
59820,126073
59820,112101
59820,57114
59820,94194
59820,10107
59820,102466
59820,12135
59820,20772
59925,105377
59925,132451
59925,116942
59925,84304
59925,46443
59925,60846
59965,22985
59965,76767
59965,5326
59965,30449
59965,6484
59965,111048
59965,50132
59965,39850
59965,127993
59965,51313
59965,109785
59965,132145
59965,27043
59965,127266
59965,57784
59965,76493
59965,102708
59965,12198
59965,46749
59965,84784
59965,78775
59965,135023
59965,54375
59965,35539
59965,123611
60207,105104
60207,133499
60207,10188
60207,86522
60207,6397
60207,110006
60207,118038
60207,134564
60207,114129
60207,50472
60207,58277
60207,38710
60207,79338
60207,82169
60207,120267
60207,80259
60207,66893
60207,124443
60207,9188
60207,86026
60207,110328
60207,63171
60207,2787
60207,17998
60207,8685
60207,132771
60207,140816
60207,44018
60207,75995
60207,78345
60207,52111
60207,140570
60438,40165
60438,128943
60438,43463
60438,55380
60438,97227
60438,92226
60438,89238
60438,67250
60438,103984
60438,92432
60438,47650
60438,8474
60438,15107
60438,134724
60438,20013
60438,15195
60438,85991
60438,99129
60438,5700
60438,19855
60438,10116
60438,58948
60438,31148
60438,52125
60438,93203
60438,103744
60438,123700
60438,138641
60438,21534
60438,99062
60438,83096
60438,116747
60438,46517
60438,16337
60558,122935
60558,124813
60558,109810
60558,43875
60558,88055
60558,104757
60558,106722
60558,46678
60558,92368
60558,124751
60558,76226
60558,7256
60558,85842
60558,115599
60558,69730
60558,8903
60558,65987
60558,1958
60558,86107
60558,124845
60558,20484
60558,41225
60558,31820
60558,99161
60558,11976
60558,46045
60558,66464
60558,39543
60558,69392
61191,44197
61191,35043
61191,77109
61191,33163
61191,97615
61191,68783
61191,41585
61191,99894
61191,31442
61191,92698
61191,67688
61191,137592
61191,111356
61191,121665
61191,121586
61191,114777
61191,68689
61191,13878
61191,131345
61191,125447
61191,31945
61191,128313
61191,18859
61191,40463
61191,30417
61191,13155
61191,117347
61191,65983
61191,19567
61191,34348
61191,119616
61191,79534
61191,134786
61268,25779
61268,54572
61268,55920
61268,41381
61268,85194
61268,121735
61268,14639
61268,3323
61268,83422
61268,24584
61268,101178
61268,25149
61268,98380
61268,60910
61268,39427
61268,133186
61268,118677
61268,93770
61268,25483
61268,31498
61268,132435
61268,57315
61268,67793
61268,117460
61268,666
61268,81214
61268,10781
61268,37555
61268,102234
61268,34583
61268,97282
61356,67013
61356,26511
61356,126858
61356,61472
61356,65536
61356,63495
61356,135686
61356,135969
61356,52488
61356,48548
61356,91086
61356,119656
61356,118651
61356,62472
61356,60639
61356,59717
61356,85751
61356,59663
61356,4966
61356,68815
61356,32363
61356,81443
61356,61524
61356,61432
61356,60599
